antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'To Kill a Mockingbird', 'To Kill a Mocking Bird'})",frozenset({'To kill a mockingbird'}),0.005776893855388071,0.005780470879447135,0.005776893855388071,1.0,172.99628712871288,1.0,0.005743500688683343,inf,0.9999964021917848,0.9993811881188117,1.0,0.9996905940594059
"frozenset({'To Kill a Mockingbird', 'To kill a mockingbird'})",frozenset({'To Kill a Mocking Bird'}),0.005776893855388071,0.005784047903506199,0.005776893855388071,1.0,172.88930117501545,1.0,0.005743480024595036,inf,0.9999928043835694,0.9987631416202845,1.0,0.9993815708101422
frozenset({'To Kill a Mockingbird'}),"frozenset({'To Kill a Mocking Bird', 'To kill a mockingbird'})",0.005776893855388071,0.005780470879447135,0.005776893855388071,1.0,172.99628712871288,1.0,0.005743500688683343,inf,0.9999964021917848,0.9993811881188117,1.0,0.9996905940594059
frozenset({'To Kill a Mockingbird'}),frozenset({'To kill a mockingbird'}),0.005776893855388071,0.005780470879447135,0.005776893855388071,1.0,172.99628712871288,1.0,0.005743500688683343,inf,0.9999964021917848,0.9993811881188117,1.0,0.9996905940594059
frozenset({'To Kill A Mockingbird'}),"frozenset({""Harper Lee's To Kill a Mockingbird (Barron's Book Notes)""})",0.005744700638856497,0.0057482776629155605,0.005744700638856497,1.0,173.96515245799628,1.0,0.005711678504494022,inf,0.9999964023082789,0.9993777224642192,1.0,0.9996888612321095
"frozenset({""Harper Lee's To Kill a Mockingbird (Barron's Book Notes)"", 'To Kill a Mocking Bird'})",frozenset({'To Kill A Mockingbird'}),0.005741123614797433,0.005744700638856497,0.005741123614797433,1.0,174.07347447073474,1.0,0.005708142578299752,inf,0.9999964023212222,0.9993773349937735,1.0,0.9996886674968867
"frozenset({'To Kill a Mocking Bird', 'To Kill A Mockingbird'})","frozenset({""Harper Lee's To Kill a Mockingbird (Barron's Book Notes)""})",0.005741123614797433,0.0057482776629155605,0.005741123614797433,1.0,173.96515245799628,1.0,0.005708122042162456,inf,0.9999928046424447,0.998755444928438,1.0,0.9993777224642191
"frozenset({'The Hobbit There and Back Again', 'The Hobbit; Or, There and Back Again', 'The Hobbitt, or there and back again; illustrated by the author.'})",frozenset({'The Hobbit'}),0.012165458824876057,0.012787861011153161,0.012165458824876057,1.0,78.19916083916084,1.0,0.012009888628286634,inf,0.9993699327566166,0.9513286713286713,1.0,0.9756643356643357
"frozenset({""Harper Lee's To Kill a Mockingbird (Barron's Book Notes)"", 'To kill a mockingbird'})",frozenset({'To Kill a Mocking Bird'}),0.005737546590738369,0.005784047903506199,0.005737546590738369,1.0,172.88930117501545,1.0,0.00570436034640894,inf,0.9999532303441527,0.9919604205318491,1.0,0.9959802102659245
"frozenset({'To kill a mockingbird', ""Harper Lee's To Kill a Mockingbird (Barron's Book Notes)"", 'To Kill A Mockingbird'})",frozenset({'To Kill a Mocking Bird'}),0.005737546590738369,0.005784047903506199,0.005737546590738369,1.0,172.88930117501545,1.0,0.00570436034640894,inf,0.9999532303441527,0.9919604205318491,1.0,0.9959802102659245
"frozenset({'To kill a mockingbird', 'To Kill A Mockingbird', 'To Kill a Mocking Bird'})","frozenset({""Harper Lee's To Kill a Mockingbird (Barron's Book Notes)""})",0.005737546590738369,0.0057482776629155605,0.005737546590738369,1.0,173.96515245799628,1.0,0.005704565579830891,inf,0.9999892070024968,0.9981331673926571,1.0,0.9990665836963286
"frozenset({""Harper Lee's To Kill a Mockingbird (Barron's Book Notes)"", 'To kill a mockingbird', 'To Kill a Mocking Bird'})",frozenset({'To Kill A Mockingbird'}),0.005737546590738369,0.005744700638856497,0.005737546590738369,1.0,174.07347447073474,1.0,0.005704586103173086,inf,0.9999928046683312,0.9987546699875466,1.0,0.9993773349937733
"frozenset({'To kill a mockingbird', 'To Kill A Mockingbird'})","frozenset({""Harper Lee's To Kill a Mockingbird (Barron's Book Notes)"", 'To Kill a Mocking Bird'})",0.005737546590738369,0.005741123614797433,0.005737546590738369,1.0,174.18193146417445,1.0,0.005704606626515281,inf,0.9999964023341656,0.9993769470404983,1.0,0.9996884735202491
"frozenset({""Harper Lee's To Kill a Mockingbird (Barron's Book Notes)"", 'To kill a mockingbird'})","frozenset({'To Kill a Mocking Bird', 'To Kill A Mockingbird'})",0.005737546590738369,0.005741123614797433,0.005737546590738369,1.0,174.18193146417445,1.0,0.005704606626515281,inf,0.9999964023341656,0.9993769470404983,1.0,0.9996884735202491
"frozenset({'To kill a mockingbird', 'To Kill A Mockingbird'})","frozenset({""Harper Lee's To Kill a Mockingbird (Barron's Book Notes)""})",0.005737546590738369,0.0057482776629155605,0.005737546590738369,1.0,173.96515245799628,1.0,0.005704565579830891,inf,0.9999892070024968,0.9981331673926571,1.0,0.9990665836963286
"frozenset({'Pride & Prejudice (Penguin Classics)', 'Pride & Prejudice (Classic Library)'})",frozenset({'Pride and Prejudice'}),0.006274100199597943,0.006284831271775134,0.006274100199597943,1.0,159.11326124075129,1.0,0.006234668538461259,inf,0.9999892011749121,0.9982925441092773,1.0,0.9991462720546387
